"Data","Video","Commenti.aggiunti","Iscritti.conquistati"
"2020-08-13","PcJInZaULH4",0,0
"2020-08-13","PIjLdOBUlqM",0,0
"2020-08-13","QC5VF5Aqyfc",0,0
"2020-08-13","QlNjvQB7kYE",0,0
"2020-08-13","QNuEdemg9vg",0,0
"2020-08-13","Rj5GmhqGyGc",0,0
"2020-08-13","SBp65QbiyTY",0,0
"2020-08-13","SIZvKetVbz0",0,0
"2020-08-13","SxwrRgBDMps",0,0
"2020-08-13","syMRfV1TLWQ",0,0
"2020-08-13","tnC2bTe7btY",0,0
"2020-08-13","TRIsIP98rgU",0,0
"2020-08-13","TRnyY6XebB4",0,0
"2020-08-13","u3-Q3FmRDbs",0,0
"2020-08-13","UrN1T1SfsIE",0,1
"2020-08-13","VvsWZNqPqbs",0,0
"2020-08-13","WF1CAKubEdE",0,0
"2020-08-13","wTt8GoTJl34",0,0
"2020-08-13","Y0o6MNSO1JE",0,0
"2020-08-13","YC47q9Rf9Gw",0,0
"2020-08-13","YgM8G6-1DIY",0,1
"2020-08-13","yGt5qBzskUM",0,0
"2020-08-13","ZqXx7zmkmWE",0,0
"2020-08-14"," -vyzTpwd4Jw",0,0
"2020-08-14","_BLNRxOiuTg",0,0
"2020-08-14","_LRP4bGW9uI",0,1
"2020-08-14","04T9B4Tz_Ls",0,0
"2020-08-14","3oqHZZzrRPk",0,0
"2020-08-14","57xSclHUn5Q",0,2
"2020-08-14","5FQ-cH82Fqc",0,1
"2020-08-14","5xsAiaoGS9Y",0,0
"2020-08-14","6AA5iOS8cxc",0,0
"2020-08-14","7grWxjb6M1Q",0,0
"2020-08-14","83BnzNllyv8",0,0
"2020-08-14","A8RdtBMNTLQ",0,0
"2020-08-14","agm1oCUZ1O0",0,0
"2020-08-14","ai4qF5TbdoQ",0,0
"2020-08-14","AtllqdKQi68",0,0
"2020-08-14","ATxdeGwj7Vw",0,0
"2020-08-14","bHqlgYIilbA",0,0
"2020-08-14","BZRh-RNx5JE",0,0
"2020-08-14","Cwtt55TyyIo",0,0
"2020-08-14","dBb-TaXtr9w",0,0
"2020-08-14","DslthLffuDg",0,0
"2020-08-14","FehNFhqwWJ0",0,0
"2020-08-14","fl9oO2539Mw",0,0
"2020-08-14","fmLw1jg89ig",0,0
"2020-08-14","fql9ZjfOrC4",0,0
"2020-08-14","fW6HVXOQ5lk",0,0
"2020-08-14","gX3iIdvwfsI",0,0
"2020-08-14","IGGEJegyZPM",0,1
"2020-08-14","JFg4F2hgzm4",0,0
"2020-08-14","joo5mVBCOgY",0,0
"2020-08-14","k_c56YWKeQ0",0,0
"2020-08-14","K17Q7SffOo8",0,0
"2020-08-14","kA9WRL3SaYA",0,0
"2020-08-14","KNrTarehupA",0,0
"2020-08-14","l5FutIV8okc",0,0
"2020-08-14","lmegUM3arJ8",0,0
"2020-08-14","nw-oF5Y1Fbk",0,0
"2020-08-14","nw4A-7sBs0A",0,0
"2020-08-14","nzrhjPWmUSs",0,0
"2020-08-14","ogelOyjMVFw",0,0
"2020-08-14","Oqe7R_QUtn0",0,0
"2020-08-14","oz6zWuk19NY",0,0
"2020-08-14","p8rze8aXbBk",0,0
"2020-08-14","PcJInZaULH4",0,0
"2020-08-14","PIjLdOBUlqM",0,0
"2020-08-14","QC5VF5Aqyfc",0,0
"2020-08-14","QlNjvQB7kYE",0,0
"2020-08-14","QNuEdemg9vg",0,0
"2020-08-14","Rj5GmhqGyGc",0,0
"2020-08-14","SBp65QbiyTY",0,0
"2020-08-14","SIZvKetVbz0",0,0
"2020-08-14","SxwrRgBDMps",0,0
"2020-08-14","syMRfV1TLWQ",0,0
"2020-08-14","tnC2bTe7btY",0,0
"2020-08-14","TRIsIP98rgU",0,0
"2020-08-14","TRnyY6XebB4",0,0
"2020-08-14","u3-Q3FmRDbs",0,0
"2020-08-14","UrN1T1SfsIE",0,0
"2020-08-14","VvsWZNqPqbs",0,0
"2020-08-14","WF1CAKubEdE",0,0
"2020-08-14","wTt8GoTJl34",0,0
"2020-08-14","Y0o6MNSO1JE",0,0
"2020-08-14","YC47q9Rf9Gw",0,0
"2020-08-14","YgM8G6-1DIY",0,0
"2020-08-14","yGt5qBzskUM",0,0
"2020-08-14","ZqXx7zmkmWE",0,0
"2020-08-15"," -vyzTpwd4Jw",0,0
"2020-08-15","_BLNRxOiuTg",0,0
"2020-08-15","_LRP4bGW9uI",0,0
"2020-08-15","04T9B4Tz_Ls",0,0
"2020-08-15","3oqHZZzrRPk",0,0
"2020-08-15","57xSclHUn5Q",0,0
"2020-08-15","5FQ-cH82Fqc",0,0
"2020-08-15","5xsAiaoGS9Y",0,0
"2020-08-15","6AA5iOS8cxc",0,0
"2020-08-15","7grWxjb6M1Q",0,0
"2020-08-15","83BnzNllyv8",0,0
"2020-08-15","A8RdtBMNTLQ",0,0
"2020-08-15","agm1oCUZ1O0",0,0
"2020-08-15","ai4qF5TbdoQ",0,0
"2020-08-15","AtllqdKQi68",0,0
"2020-08-15","ATxdeGwj7Vw",0,0
"2020-08-15","bHqlgYIilbA",0,0
"2020-08-15","BZRh-RNx5JE",0,0
"2020-08-15","Cwtt55TyyIo",1,2
"2020-08-15","dBb-TaXtr9w",0,0
"2020-08-15","DslthLffuDg",0,0
"2020-08-15","FehNFhqwWJ0",0,0
"2020-08-15","fl9oO2539Mw",0,1
"2020-08-15","fmLw1jg89ig",0,0
"2020-08-15","fql9ZjfOrC4",0,0
"2020-08-15","fW6HVXOQ5lk",0,0
"2020-08-15","gX3iIdvwfsI",0,0
"2020-08-15","IGGEJegyZPM",0,1
"2020-08-15","JFg4F2hgzm4",0,0
"2020-08-15","joo5mVBCOgY",0,0
"2020-08-15","k_c56YWKeQ0",0,0
"2020-08-15","K17Q7SffOo8",0,1
"2020-08-15","kA9WRL3SaYA",0,0
"2020-08-15","KNrTarehupA",0,0
"2020-08-15","l5FutIV8okc",0,0
"2020-08-15","lmegUM3arJ8",0,0
"2020-08-15","nw-oF5Y1Fbk",0,0
"2020-08-15","nw4A-7sBs0A",0,0
"2020-08-15","nzrhjPWmUSs",1,1
"2020-08-15","ogelOyjMVFw",0,0
"2020-08-15","Oqe7R_QUtn0",0,0
"2020-08-15","oz6zWuk19NY",0,0
"2020-08-15","p8rze8aXbBk",0,0
"2020-08-15","PcJInZaULH4",0,0
"2020-08-15","PIjLdOBUlqM",0,0
"2020-08-15","QC5VF5Aqyfc",0,0
"2020-08-15","QlNjvQB7kYE",0,0
"2020-08-15","QNuEdemg9vg",0,0
"2020-08-15","Rj5GmhqGyGc",0,0
"2020-08-15","SBp65QbiyTY",0,0
"2020-08-15","SIZvKetVbz0",0,0
"2020-08-15","SxwrRgBDMps",0,0
"2020-08-15","syMRfV1TLWQ",0,0
"2020-08-15","tnC2bTe7btY",0,0
"2020-08-15","TRIsIP98rgU",0,0
"2020-08-15","TRnyY6XebB4",0,0
"2020-08-15","u3-Q3FmRDbs",0,0
"2020-08-15","UrN1T1SfsIE",0,0
"2020-08-15","VvsWZNqPqbs",0,0
"2020-08-15","WF1CAKubEdE",0,0
"2020-08-15","wTt8GoTJl34",0,0
"2020-08-15","Y0o6MNSO1JE",0,0
"2020-08-15","YC47q9Rf9Gw",0,0
"2020-08-15","YgM8G6-1DIY",0,0
"2020-08-15","yGt5qBzskUM",0,0
"2020-08-15","ZqXx7zmkmWE",0,0
"2020-08-16"," -vyzTpwd4Jw",0,0
"2020-08-16","_BLNRxOiuTg",0,0
"2020-08-16","_LRP4bGW9uI",0,0
"2020-08-16","04T9B4Tz_Ls",0,0
"2020-08-16","3oqHZZzrRPk",0,0
"2020-08-16","57xSclHUn5Q",0,0
"2020-08-16","5FQ-cH82Fqc",0,0
"2020-08-16","5xsAiaoGS9Y",0,0
"2020-08-16","6AA5iOS8cxc",0,0
"2020-08-16","7grWxjb6M1Q",0,0
"2020-08-16","83BnzNllyv8",0,0
"2020-08-16","A8RdtBMNTLQ",0,0
"2020-08-16","agm1oCUZ1O0",0,0
"2020-08-16","ai4qF5TbdoQ",0,0
"2020-08-16","AtllqdKQi68",0,0
"2020-08-16","ATxdeGwj7Vw",0,0
"2020-08-16","bHqlgYIilbA",0,0
"2020-08-16","BZRh-RNx5JE",0,0
"2020-08-16","Cwtt55TyyIo",0,0
"2020-08-16","dBb-TaXtr9w",0,0
"2020-08-16","DslthLffuDg",0,0
"2020-08-16","FehNFhqwWJ0",0,0
"2020-08-16","fl9oO2539Mw",0,0
"2020-08-16","fmLw1jg89ig",0,0
"2020-08-16","fql9ZjfOrC4",0,0
"2020-08-16","fW6HVXOQ5lk",0,0
"2020-08-16","gX3iIdvwfsI",0,0
"2020-08-16","IGGEJegyZPM",0,0
"2020-08-16","JFg4F2hgzm4",0,0
"2020-08-16","joo5mVBCOgY",0,0
"2020-08-16","k_c56YWKeQ0",0,0
"2020-08-16","K17Q7SffOo8",0,0
"2020-08-16","kA9WRL3SaYA",0,0
"2020-08-16","KNrTarehupA",0,0
"2020-08-16","l5FutIV8okc",0,0
"2020-08-16","lmegUM3arJ8",0,0
"2020-08-16","nw-oF5Y1Fbk",0,0
"2020-08-16","nw4A-7sBs0A",0,0
"2020-08-16","nzrhjPWmUSs",0,0
"2020-08-16","ogelOyjMVFw",0,0
"2020-08-16","Oqe7R_QUtn0",0,0
"2020-08-16","oz6zWuk19NY",0,0
"2020-08-16","p8rze8aXbBk",0,0
"2020-08-16","PcJInZaULH4",0,0
"2020-08-16","PIjLdOBUlqM",0,0
"2020-08-16","QC5VF5Aqyfc",0,0
"2020-08-16","QlNjvQB7kYE",0,0
"2020-08-16","QNuEdemg9vg",0,0
"2020-08-16","Rj5GmhqGyGc",0,0
"2020-08-16","SBp65QbiyTY",0,0
"2020-08-16","SIZvKetVbz0",0,0
"2020-08-16","SxwrRgBDMps",0,0
"2020-08-16","syMRfV1TLWQ",0,0
"2020-08-16","tnC2bTe7btY",0,0
"2020-08-16","TRIsIP98rgU",0,0
"2020-08-16","TRnyY6XebB4",0,1
"2020-08-16","u3-Q3FmRDbs",0,0
"2020-08-16","UrN1T1SfsIE",0,0
"2020-08-16","VvsWZNqPqbs",0,0
"2020-08-16","WF1CAKubEdE",0,0
"2020-08-16","wTt8GoTJl34",0,0
"2020-08-16","Y0o6MNSO1JE",0,0
"2020-08-16","YC47q9Rf9Gw",0,0
"2020-08-16","YgM8G6-1DIY",0,0
"2020-08-16","yGt5qBzskUM",0,0
"2020-08-16","ZqXx7zmkmWE",0,0
"2020-08-17"," -vyzTpwd4Jw",0,0
"2020-08-17","_BLNRxOiuTg",0,0
"2020-08-17","_LRP4bGW9uI",0,0
"2020-08-17","04T9B4Tz_Ls",0,0
"2020-08-17","3oqHZZzrRPk",0,0
"2020-08-17","57xSclHUn5Q",0,1
"2020-08-17","5FQ-cH82Fqc",0,0
"2020-08-17","5xsAiaoGS9Y",0,0
"2020-08-17","6AA5iOS8cxc",0,0
"2020-08-17","7grWxjb6M1Q",0,0
"2020-08-17","83BnzNllyv8",0,0
"2020-08-17","A8RdtBMNTLQ",0,0
"2020-08-17","agm1oCUZ1O0",0,0
"2020-08-17","ai4qF5TbdoQ",0,0
"2020-08-17","AtllqdKQi68",0,0
"2020-08-17","ATxdeGwj7Vw",0,0
"2020-08-17","bHqlgYIilbA",0,0
"2020-08-17","BZRh-RNx5JE",0,0
"2020-08-17","Cwtt55TyyIo",0,1
"2020-08-17","dBb-TaXtr9w",0,0
"2020-08-17","DslthLffuDg",0,0
"2020-08-17","FehNFhqwWJ0",0,0
"2020-08-17","fl9oO2539Mw",0,1
"2020-08-17","fmLw1jg89ig",0,0
"2020-08-17","fql9ZjfOrC4",0,0
"2020-08-17","fW6HVXOQ5lk",0,0
"2020-08-17","gX3iIdvwfsI",0,0
"2020-08-17","IGGEJegyZPM",0,1
"2020-08-17","JFg4F2hgzm4",0,0
"2020-08-17","joo5mVBCOgY",0,0
"2020-08-17","k_c56YWKeQ0",0,0
"2020-08-17","K17Q7SffOo8",0,0
"2020-08-17","kA9WRL3SaYA",0,0
"2020-08-17","KNrTarehupA",15,1
"2020-08-17","l5FutIV8okc",0,0
"2020-08-17","lmegUM3arJ8",0,0
"2020-08-17","nw-oF5Y1Fbk",0,0
"2020-08-17","nw4A-7sBs0A",0,0
"2020-08-17","nzrhjPWmUSs",0,1
"2020-08-17","ogelOyjMVFw",0,0
"2020-08-17","Oqe7R_QUtn0",0,1
"2020-08-17","oz6zWuk19NY",0,0
"2020-08-17","p8rze8aXbBk",0,0
"2020-08-17","PcJInZaULH4",0,0
"2020-08-17","PIjLdOBUlqM",0,0
"2020-08-17","QC5VF5Aqyfc",0,0
"2020-08-17","QlNjvQB7kYE",0,1
"2020-08-17","QNuEdemg9vg",0,0
"2020-08-17","Rj5GmhqGyGc",0,0
"2020-08-17","SBp65QbiyTY",0,0
"2020-08-17","SIZvKetVbz0",0,0
"2020-08-17","SxwrRgBDMps",0,0
"2020-08-17","syMRfV1TLWQ",0,0
"2020-08-17","tnC2bTe7btY",0,0
"2020-08-17","TRIsIP98rgU",0,0
"2020-08-17","TRnyY6XebB4",0,0
"2020-08-17","u3-Q3FmRDbs",0,0
"2020-08-17","UrN1T1SfsIE",0,0
"2020-08-17","VvsWZNqPqbs",0,0
"2020-08-17","WF1CAKubEdE",0,0
"2020-08-17","wTt8GoTJl34",0,0
"2020-08-17","Y0o6MNSO1JE",0,0
"2020-08-17","YC47q9Rf9Gw",0,0
"2020-08-17","YgM8G6-1DIY",0,0
"2020-08-17","yGt5qBzskUM",0,0
"2020-08-17","ZqXx7zmkmWE",0,0
"2020-08-18"," -vyzTpwd4Jw",0,0
"2020-08-18","_BLNRxOiuTg",0,0
"2020-08-18","_LRP4bGW9uI",0,0
"2020-08-18","04T9B4Tz_Ls",0,0
"2020-08-18","3oqHZZzrRPk",0,0
"2020-08-18","57xSclHUn5Q",0,1
"2020-08-18","5FQ-cH82Fqc",0,0
"2020-08-18","5xsAiaoGS9Y",0,0
"2020-08-18","6AA5iOS8cxc",0,0
"2020-08-18","7grWxjb6M1Q",0,0
"2020-08-18","83BnzNllyv8",0,0
"2020-08-18","A8RdtBMNTLQ",0,0
"2020-08-18","agm1oCUZ1O0",0,0
"2020-08-18","ai4qF5TbdoQ",0,0
"2020-08-18","AtllqdKQi68",0,0
"2020-08-18","ATxdeGwj7Vw",0,0
"2020-08-18","bHqlgYIilbA",0,0
"2020-08-18","BZRh-RNx5JE",0,0
"2020-08-18","Cwtt55TyyIo",0,0
"2020-08-18","dBb-TaXtr9w",0,0
"2020-08-18","DslthLffuDg",0,0
"2020-08-18","FehNFhqwWJ0",0,0
"2020-08-18","fl9oO2539Mw",0,0
"2020-08-18","fmLw1jg89ig",0,0
"2020-08-18","fql9ZjfOrC4",0,0
"2020-08-18","fW6HVXOQ5lk",0,0
"2020-08-18","gX3iIdvwfsI",0,0
"2020-08-18","IGGEJegyZPM",0,0
"2020-08-18","JFg4F2hgzm4",0,0
"2020-08-18","joo5mVBCOgY",0,0
"2020-08-18","k_c56YWKeQ0",0,1
"2020-08-18","K17Q7SffOo8",0,0
"2020-08-18","kA9WRL3SaYA",0,0
"2020-08-18","KNrTarehupA",4,0
"2020-08-18","l5FutIV8okc",0,0
"2020-08-18","lmegUM3arJ8",0,0
"2020-08-18","nw-oF5Y1Fbk",0,0
"2020-08-18","nw4A-7sBs0A",0,0
"2020-08-18","nzrhjPWmUSs",0,0
"2020-08-18","ogelOyjMVFw",0,0
"2020-08-18","Oqe7R_QUtn0",0,1
"2020-08-18","oz6zWuk19NY",0,0
"2020-08-18","p8rze8aXbBk",0,0
"2020-08-18","PcJInZaULH4",0,0
"2020-08-18","PIjLdOBUlqM",0,0
"2020-08-18","QC5VF5Aqyfc",0,0
"2020-08-18","QlNjvQB7kYE",0,0
"2020-08-18","QNuEdemg9vg",0,0
"2020-08-18","Rj5GmhqGyGc",0,0
"2020-08-18","SBp65QbiyTY",0,0
"2020-08-18","SIZvKetVbz0",0,0
"2020-08-18","SxwrRgBDMps",0,0
"2020-08-18","syMRfV1TLWQ",0,0
"2020-08-18","tnC2bTe7btY",0,0
"2020-08-18","TRIsIP98rgU",0,0
"2020-08-18","TRnyY6XebB4",0,0
"2020-08-18","u3-Q3FmRDbs",0,0
"2020-08-18","UrN1T1SfsIE",0,0
"2020-08-18","VvsWZNqPqbs",0,0
"2020-08-18","WF1CAKubEdE",0,0
"2020-08-18","wTt8GoTJl34",0,0
"2020-08-18","Y0o6MNSO1JE",0,0
"2020-08-18","YC47q9Rf9Gw",0,0
"2020-08-18","YgM8G6-1DIY",0,0
"2020-08-18","yGt5qBzskUM",0,0
"2020-08-18","ZqXx7zmkmWE",0,0
"2020-08-19"," -vyzTpwd4Jw",0,0
"2020-08-19","_BLNRxOiuTg",0,0
"2020-08-19","_LRP4bGW9uI",0,0
"2020-08-19","04T9B4Tz_Ls",0,0
"2020-08-19","3oqHZZzrRPk",0,0
"2020-08-19","57xSclHUn5Q",0,0
"2020-08-19","5FQ-cH82Fqc",0,0
"2020-08-19","5xsAiaoGS9Y",0,0
"2020-08-19","6AA5iOS8cxc",0,0
"2020-08-19","7grWxjb6M1Q",0,0
"2020-08-19","83BnzNllyv8",0,0
"2020-08-19","A8RdtBMNTLQ",0,0
"2020-08-19","agm1oCUZ1O0",0,0
"2020-08-19","ai4qF5TbdoQ",0,0
"2020-08-19","AtllqdKQi68",0,0
"2020-08-19","ATxdeGwj7Vw",0,0
"2020-08-19","bHqlgYIilbA",0,0
"2020-08-19","BZRh-RNx5JE",0,0
"2020-08-19","Cwtt55TyyIo",1,1
"2020-08-19","dBb-TaXtr9w",0,0
"2020-08-19","DslthLffuDg",0,0
"2020-08-19","FehNFhqwWJ0",0,0
"2020-08-19","fl9oO2539Mw",0,0
"2020-08-19","fmLw1jg89ig",0,0
"2020-08-19","fql9ZjfOrC4",0,0
"2020-08-19","fW6HVXOQ5lk",0,0
"2020-08-19","gX3iIdvwfsI",0,0
"2020-08-19","IGGEJegyZPM",0,1
"2020-08-19","JFg4F2hgzm4",0,0
"2020-08-19","joo5mVBCOgY",0,0
"2020-08-19","k_c56YWKeQ0",0,0
"2020-08-19","K17Q7SffOo8",0,0
"2020-08-19","kA9WRL3SaYA",0,0
"2020-08-19","KNrTarehupA",2,1
"2020-08-19","l5FutIV8okc",0,0
"2020-08-19","lmegUM3arJ8",0,0
"2020-08-19","nw-oF5Y1Fbk",0,0
"2020-08-19","nw4A-7sBs0A",0,0
"2020-08-19","nzrhjPWmUSs",0,0
"2020-08-19","ogelOyjMVFw",0,0
"2020-08-19","Oqe7R_QUtn0",0,0
"2020-08-19","oz6zWuk19NY",0,0
"2020-08-19","p8rze8aXbBk",0,0
"2020-08-19","PcJInZaULH4",0,0
"2020-08-19","PIjLdOBUlqM",0,0
"2020-08-19","QC5VF5Aqyfc",0,0
"2020-08-19","QlNjvQB7kYE",0,0
"2020-08-19","QNuEdemg9vg",0,0
"2020-08-19","Rj5GmhqGyGc",0,0
"2020-08-19","SBp65QbiyTY",0,0
"2020-08-19","SIZvKetVbz0",0,0
"2020-08-19","SxwrRgBDMps",0,0
"2020-08-19","syMRfV1TLWQ",0,0
"2020-08-19","tnC2bTe7btY",0,0
"2020-08-19","TRIsIP98rgU",0,0
"2020-08-19","TRnyY6XebB4",0,0
"2020-08-19","u3-Q3FmRDbs",0,0
"2020-08-19","UrN1T1SfsIE",0,0
"2020-08-19","VvsWZNqPqbs",0,0
"2020-08-19","WF1CAKubEdE",0,0
"2020-08-19","wTt8GoTJl34",0,0
"2020-08-19","Y0o6MNSO1JE",0,0
"2020-08-19","YC47q9Rf9Gw",0,0
"2020-08-19","YgM8G6-1DIY",0,0
"2020-08-19","yGt5qBzskUM",0,0
"2020-08-19","ZqXx7zmkmWE",0,0
"2020-08-20"," -vyzTpwd4Jw",0,0
"2020-08-20","_BLNRxOiuTg",0,0
"2020-08-20","_LRP4bGW9uI",0,0
"2020-08-20","04T9B4Tz_Ls",0,0
"2020-08-20","3oqHZZzrRPk",0,0
"2020-08-20","57xSclHUn5Q",0,0
"2020-08-20","5FQ-cH82Fqc",0,0
"2020-08-20","5xsAiaoGS9Y",0,0
"2020-08-20","6AA5iOS8cxc",0,0
"2020-08-20","7grWxjb6M1Q",0,0
"2020-08-20","83BnzNllyv8",0,0
"2020-08-20","A8RdtBMNTLQ",0,0
"2020-08-20","agm1oCUZ1O0",0,0
"2020-08-20","ai4qF5TbdoQ",0,0
"2020-08-20","AtllqdKQi68",0,0
"2020-08-20","ATxdeGwj7Vw",0,0
"2020-08-20","bHqlgYIilbA",0,0
"2020-08-20","BZRh-RNx5JE",0,0
"2020-08-20","Cwtt55TyyIo",0,1
"2020-08-20","dBb-TaXtr9w",0,0
"2020-08-20","DslthLffuDg",0,0
"2020-08-20","FehNFhqwWJ0",0,0
"2020-08-20","fl9oO2539Mw",0,0
"2020-08-20","fmLw1jg89ig",0,0
"2020-08-20","fql9ZjfOrC4",0,0
"2020-08-20","fW6HVXOQ5lk",0,0
"2020-08-20","gX3iIdvwfsI",0,0
"2020-08-20","IGGEJegyZPM",1,0
"2020-08-20","JFg4F2hgzm4",0,0
"2020-08-20","joo5mVBCOgY",0,0
"2020-08-20","k_c56YWKeQ0",0,0
"2020-08-20","K17Q7SffOo8",1,0
"2020-08-20","kA9WRL3SaYA",0,0
"2020-08-20","KNrTarehupA",1,1
"2020-08-20","l5FutIV8okc",0,0
"2020-08-20","lmegUM3arJ8",0,0
"2020-08-20","nw-oF5Y1Fbk",0,0
"2020-08-20","nw4A-7sBs0A",0,0
"2020-08-20","nzrhjPWmUSs",0,0
"2020-08-20","ogelOyjMVFw",0,0
"2020-08-20","Oqe7R_QUtn0",0,0
"2020-08-20","oz6zWuk19NY",0,0
"2020-08-20","p8rze8aXbBk",0,0
"2020-08-20","PcJInZaULH4",0,0
"2020-08-20","PIjLdOBUlqM",0,0
"2020-08-20","QC5VF5Aqyfc",0,0
"2020-08-20","QlNjvQB7kYE",0,1
"2020-08-20","QNuEdemg9vg",0,0
"2020-08-20","Rj5GmhqGyGc",0,0
"2020-08-20","SBp65QbiyTY",0,0
"2020-08-20","SIZvKetVbz0",0,1
"2020-08-20","SxwrRgBDMps",0,0
"2020-08-20","syMRfV1TLWQ",0,0
"2020-08-20","tnC2bTe7btY",0,0
"2020-08-20","TRIsIP98rgU",0,0
"2020-08-20","TRnyY6XebB4",0,0
"2020-08-20","u3-Q3FmRDbs",0,0
"2020-08-20","UrN1T1SfsIE",0,0
"2020-08-20","VvsWZNqPqbs",0,0
"2020-08-20","WF1CAKubEdE",0,0
"2020-08-20","wTt8GoTJl34",0,0
"2020-08-20","Y0o6MNSO1JE",0,0
"2020-08-20","YC47q9Rf9Gw",0,0
"2020-08-20","YgM8G6-1DIY",0,0
"2020-08-20","yGt5qBzskUM",0,0
"2020-08-20","ZqXx7zmkmWE",0,0
"2020-08-21"," -vyzTpwd4Jw",0,1
"2020-08-21","_BLNRxOiuTg",0,0
"2020-08-21","_LRP4bGW9uI",0,0
"2020-08-21","04T9B4Tz_Ls",0,0
"2020-08-21","3oqHZZzrRPk",0,0
"2020-08-21","57xSclHUn5Q",0,0
"2020-08-21","5FQ-cH82Fqc",0,0
"2020-08-21","5xsAiaoGS9Y",0,0
"2020-08-21","6AA5iOS8cxc",0,0
"2020-08-21","7grWxjb6M1Q",0,0
"2020-08-21","83BnzNllyv8",0,0
"2020-08-21","A8RdtBMNTLQ",0,0
"2020-08-21","agm1oCUZ1O0",0,0
"2020-08-21","ai4qF5TbdoQ",0,0
"2020-08-21","AtllqdKQi68",0,0
"2020-08-21","ATxdeGwj7Vw",0,0
"2020-08-21","bHqlgYIilbA",0,0
"2020-08-21","BZRh-RNx5JE",0,0
"2020-08-21","Cwtt55TyyIo",0,0
"2020-08-21","dBb-TaXtr9w",0,0
"2020-08-21","DslthLffuDg",0,0
"2020-08-21","FehNFhqwWJ0",0,0
"2020-08-21","fl9oO2539Mw",0,0
"2020-08-21","fmLw1jg89ig",0,0
"2020-08-21","fql9ZjfOrC4",0,0
"2020-08-21","fW6HVXOQ5lk",0,0
"2020-08-21","gX3iIdvwfsI",0,0
"2020-08-21","IGGEJegyZPM",0,1
"2020-08-21","JFg4F2hgzm4",0,0
"2020-08-21","joo5mVBCOgY",0,0
"2020-08-21","k_c56YWKeQ0",0,0
"2020-08-21","K17Q7SffOo8",0,0
"2020-08-21","kA9WRL3SaYA",0,0
"2020-08-21","KNrTarehupA",1,1
"2020-08-21","l5FutIV8okc",0,0
"2020-08-21","lmegUM3arJ8",0,0
"2020-08-21","nw-oF5Y1Fbk",0,0
"2020-08-21","nw4A-7sBs0A",0,0
"2020-08-21","nzrhjPWmUSs",0,0
"2020-08-21","ogelOyjMVFw",0,0
"2020-08-21","Oqe7R_QUtn0",0,0
"2020-08-21","oz6zWuk19NY",0,0
"2020-08-21","p8rze8aXbBk",0,0
"2020-08-21","PcJInZaULH4",0,0
"2020-08-21","PIjLdOBUlqM",0,0
"2020-08-21","QC5VF5Aqyfc",0,0
"2020-08-21","QlNjvQB7kYE",0,0
"2020-08-21","QNuEdemg9vg",0,0
"2020-08-21","Rj5GmhqGyGc",0,0
"2020-08-21","SBp65QbiyTY",0,0
"2020-08-21","SIZvKetVbz0",0,0
"2020-08-21","SxwrRgBDMps",0,0
"2020-08-21","syMRfV1TLWQ",0,0
"2020-08-21","tnC2bTe7btY",0,0
"2020-08-21","TRIsIP98rgU",0,0
"2020-08-21","TRnyY6XebB4",0,1
"2020-08-21","u3-Q3FmRDbs",0,0
"2020-08-21","UrN1T1SfsIE",1,0
"2020-08-21","VvsWZNqPqbs",0,0
"2020-08-21","WF1CAKubEdE",0,0
"2020-08-21","wTt8GoTJl34",0,0
"2020-08-21","Y0o6MNSO1JE",0,0
"2020-08-21","YC47q9Rf9Gw",0,0
"2020-08-21","YgM8G6-1DIY",0,0
"2020-08-21","yGt5qBzskUM",0,0
"2020-08-21","ZqXx7zmkmWE",0,0
"2020-08-22"," -vyzTpwd4Jw",0,0
"2020-08-22","_BLNRxOiuTg",0,0
"2020-08-22","_LRP4bGW9uI",1,0
"2020-08-22","04T9B4Tz_Ls",0,0
"2020-08-22","3oqHZZzrRPk",0,0
"2020-08-22","57xSclHUn5Q",0,0
"2020-08-22","5FQ-cH82Fqc",0,0
"2020-08-22","5xsAiaoGS9Y",0,0
"2020-08-22","6AA5iOS8cxc",0,0
"2020-08-22","7grWxjb6M1Q",0,0
"2020-08-22","83BnzNllyv8",0,0
"2020-08-22","A8RdtBMNTLQ",0,0
"2020-08-22","agm1oCUZ1O0",0,0
"2020-08-22","ai4qF5TbdoQ",0,0
"2020-08-22","AtllqdKQi68",0,0
"2020-08-22","ATxdeGwj7Vw",15,7
"2020-08-22","bHqlgYIilbA",0,0
"2020-08-22","BZRh-RNx5JE",0,0
"2020-08-22","Cwtt55TyyIo",2,0
"2020-08-22","dBb-TaXtr9w",0,0
"2020-08-22","DslthLffuDg",0,0
"2020-08-22","FehNFhqwWJ0",0,0
"2020-08-22","fl9oO2539Mw",0,1
"2020-08-22","fmLw1jg89ig",0,0
"2020-08-22","fql9ZjfOrC4",0,0
"2020-08-22","fW6HVXOQ5lk",0,0
"2020-08-22","gX3iIdvwfsI",0,0
"2020-08-22","IGGEJegyZPM",0,1
"2020-08-22","JFg4F2hgzm4",0,0
"2020-08-22","joo5mVBCOgY",0,0
"2020-08-22","k_c56YWKeQ0",0,0
"2020-08-22","K17Q7SffOo8",0,1
"2020-08-22","kA9WRL3SaYA",0,0
"2020-08-22","KNrTarehupA",0,0
"2020-08-22","l5FutIV8okc",0,0
"2020-08-22","lmegUM3arJ8",0,0
"2020-08-22","nw-oF5Y1Fbk",0,0
